StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,grocery_1,tennis_1,skiing_1,podcast_1,driving_1,cook_at_home_1,dairy_products_1,go_to_gym_1,drink_coffee_1,gender,age,politics_1,zip,attention_check,Q11,id
2018-10-31T11:05:59Z,2018-10-31 11:10:20,100,260,True,2018-10-31 11:10:20,NA,anonymous,EN,66,60,41,64,29,35,26,33,34,42,60,83,76,29,71,Male,32,2,43219,"drink coffee,cook at home,go to the gym,drive to work",NA,108
2018-10-31T11:06:01Z,2018-10-31 11:09:13,100,191,True,2018-10-31 11:09:14,NA,anonymous,EN,45,55,60,80,35,45,15,35,55,40,75,70,80,60,70,Female,39,7,29073,"drink coffee,cook at home,go to the gym,drive to work",NA,109
2018-10-31T11:06:01Z,2018-10-31 11:08:53,100,172,True,2018-10-31 11:08:53,NA,anonymous,EN,30,44,59,26,59,22,24,28,46,41,71,36,25,34,46,Male,30,5,80202,"drink coffee,cook at home,go to the gym,drive to work",thanks,110
2018-10-31T11:06:04Z,2018-10-31 11:08:17,100,132,True,2018-10-31 11:08:17,NA,anonymous,EN,68,65,50,77,8,38,30,10,26,23,81,72,89,34,61,Female,32,4,63630,"drink coffee,cook at home,go to the gym,drive to work,go to bars",NA,111
2018-10-31T11:06:04Z,2018-10-31 11:07:47,100,103,True,2018-10-31 11:07:47,NA,anonymous,EN,45,32,17,71,8,26,15,5,12,9,89,80,81,13,53,Female,43,3,30106,"drink coffee,cook at home,go to the gym,drive to work",NA,112
2018-10-31T11:06:06Z,2018-10-31 11:08:24,100,138,True,2018-10-31 11:08:24,NA,anonymous,EN,39,27,25,67,16,44,18,15,21,27,79,78,93,36,63,Male,23,4,62221,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,113
2018-10-31T11:06:08Z,2018-10-31 11:08:51,100,162,True,2018-10-31 11:08:51,NA,anonymous,EN,49,42,30,64,25,36,21,20,30,40,75,70,71,45,60,Male,34,4,29681,"drink coffee,cook at home,go to the gym,drive to work",NA,114
2018-10-31T11:06:08Z,2018-10-31 11:10:52,100,284,True,2018-10-31 11:10:52,NA,anonymous,EN,52,66,49,19,52,59,55,61,76,41,65,72,67,59,67,Male,25,3,33101,drive to work,NA,115
2018-10-31T11:06:09Z,2018-10-31 11:07:56,100,106,True,2018-10-31 11:07:56,NA,anonymous,EN,60,35,30,70,20,30,60,10,5,30,60,95,90,41,80,Male,23,1,60641,"drink coffee,cook at home,go to the gym,drive to work",NA,116
2018-10-31T11:06:12Z,2018-10-31 11:09:59,100,226,True,2018-10-31 11:09:59,NA,anonymous,EN,60,19,23,35,14,12,7,7,6,9,43,40,55,10,60,Male,34,2,48124,"drink coffee,cook at home,go to the gym,drive to work",NA,117
2018-10-31T11:06:12Z,2018-10-31 11:07:22,100,70,True,2018-10-31 11:07:22,NA,anonymous,EN,75,77,80,69,86,80,81,85,57,80,72,68,84,65,63,Male,29,6,11234,"drink coffee,cook at home,go to the gym,drive to work,watch TV",NA,118
2018-10-31T11:06:13Z,2018-10-31 11:09:16,100,183,True,2018-10-31 11:09:17,NA,anonymous,EN,40,45,33,82,23,25,18,15,20,30,75,92,85,23,87,Male,32,2,33030,"drink coffee,cook at home,go to the gym,drive to work",NA,119
2018-10-31T11:06:13Z,2018-10-31 11:08:18,100,124,True,2018-10-31 11:08:18,NA,anonymous,EN,37,43,37,58,12,13,47,8,14,24,70,68,65,18,85,Female,54,4,27889,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,120
2018-10-31T11:06:14Z,2018-10-31 11:08:52,100,158,True,2018-10-31 11:08:52,NA,anonymous,EN,100,64,100,100,100,100,100,100,33,71,100,99,100,57,100,Male,38,6,19207,"cook at home,go to the gym,drive to work,watch TV,go to the movies",NA,121
2018-10-31T11:06:24Z,2018-10-31 11:11:35,100,310,True,2018-10-31 11:11:36,NA,anonymous,EN,50,40,25,70,15,35,25,10,8,9,80,75,80,30,85,Male,32,5,35650,"drink coffee,cook at home,go to the gym,drive to work",I hope my answers help you with your research!,122
2018-10-31T11:06:26Z,2018-10-31 11:09:06,100,159,True,2018-10-31 11:09:06,NA,anonymous,EN,66,68,41,85,18,40,20,45,56,40,80,84,62,65,71,Male,46,5,57701,"drink coffee,cook at home,go to the gym,drive to work",NA,123
2018-10-31T11:06:33Z,2018-10-31 11:11:19,100,286,True,2018-10-31 11:11:21,NA,anonymous,EN,38,40,30,50,8,21,15,14,45,60,72,78,86,17,68,Female,43,4,70764,"drink coffee,cook at home,go to the gym,drive to work",thanks,124
2018-10-31T11:06:34Z,2018-10-31 11:13:51,100,436,True,2018-10-31 11:13:51,NA,anonymous,EN,33,20,50,33,20,22,25,15,20,25,50,33,75,20,33,Male,25,4,22304,"drink coffee,cook at home,go to the gym,drive to work",I liked this HIT,125
2018-10-31T11:06:35Z,2018-10-31 11:07:53,100,78,True,2018-10-31 11:07:53,NA,anonymous,EN,62,61,41,40,18,18,54,12,36,57,75,62,50,61,49,Male,32,2,92507,"cook at home,go to the gym,drive to work",NA,126
2018-10-31T11:06:35Z,2018-10-31 11:09:30,100,174,True,2018-10-31 11:09:30,NA,anonymous,EN,49,33,29,70,23,34,3,7,27,33,84,68,66,20,69,Male,40,4,98203,"drink coffee,cook at home,go to the gym,drive to work",NA,127
2018-10-31T11:06:36Z,2018-10-31 11:08:38,100,122,True,2018-10-31 11:08:39,NA,anonymous,EN,40,24,39,94,12,55,13,33,56,26,74,90,85,60,77,Male,37,2,94534,"drink coffee,cook at home,go to the gym,drive to work","None, thanks!",128
2018-10-31T11:06:37Z,2018-10-31 11:09:55,100,197,True,2018-10-31 11:09:55,NA,anonymous,EN,30,57,41,70,38,27,28,41,35,21,84,60,60,51,59,Female,52,2,28403,"drink coffee,cook at home,go to the gym,drive to work",NA,129
2018-10-31T11:06:39Z,2018-10-31 11:09:44,100,184,True,2018-10-31 11:09:44,NA,anonymous,EN,45,55,15,20,5,33,10,5,3,2,75,60,85,8,63,Male,57,7,80241,"drink coffee,cook at home,go to the gym,drive to work",none,130
2018-10-31T11:06:40Z,2018-10-31 11:08:49,100,129,True,2018-10-31 11:08:50,NA,anonymous,EN,65,34,21,61,20,17,15,3,4,25,71,90,58,19,80,Male,35,1,95660,"drink coffee,cook at home,go to the gym,drive to work",No comments.,131
2018-10-31T11:06:42Z,2018-10-31 11:08:20,100,97,True,2018-10-31 11:08:20,NA,anonymous,EN,21,17,22,43,9,16,25,13,21,11,36,43,55,24,16,Male,24,6,89117,"drink coffee,drive to work,watch TV,go to the movies,go to bars",NA,132
2018-10-31T11:06:43Z,2018-10-31 11:10:21,100,217,True,2018-10-31 11:10:21,NA,anonymous,EN,35,45,10,30,2,15,10,4,15,35,65,45,80,15,60,Male,60,2,32703,"drink coffee,cook at home,go to the gym,drive to work",NA,133
2018-10-31T11:06:43Z,2018-10-31 11:08:58,100,135,True,2018-10-31 11:08:58,NA,anonymous,EN,44,60,50,80,16,32,17,35,30,22,62,58,65,40,70,Female,48,7,35640,"drink coffee,cook at home,go to the gym,drive to work",NA,134
2018-10-31T11:06:45Z,2018-10-31 11:10:36,100,230,True,2018-10-31 11:10:36,NA,anonymous,EN,25,40,40,80,20,25,5,10,15,20,85,60,95,10,90,Female,55,2,60050,"drink coffee,cook at home,go to the gym,drive to work",nope,135
2018-10-31T11:06:46Z,2018-10-31 11:08:27,100,100,True,2018-10-31 11:08:27,NA,anonymous,EN,43,31,41,51,9,19,24,20,22,32,50,82,76,44,56,Male,30,4,29801,"drink coffee,cook at home,go to the gym,drive to work",NA,136
2018-10-31T11:06:55Z,2018-10-31 11:10:17,100,201,True,2018-10-31 11:10:17,NA,anonymous,EN,65,40,60,65,11,30,55,17,15,27,36,70,78,35,56,Male,26,2,20750,"drink coffee,cook at home,go to the gym,drive to work",NA,137
2018-10-31T11:06:59Z,2018-10-31 11:09:43,100,163,True,2018-10-31 11:09:43,NA,anonymous,EN,53,50,58,65,26,32,9,11,15,33,91,94,82,28,72,Female,47,4,61611,"drink coffee,cook at home,go to the gym,drive to work",NA,138
2018-10-31T11:07:02Z,2018-10-31 11:09:38,100,155,True,2018-10-31 11:09:39,NA,anonymous,EN,56,24,58,41,35,17,29,18,54,21,46,88,88,20,92,Female,43,6,97344,"drink coffee,cook at home,go to the gym,drive to work,watch TV",NA,139
2018-10-31T11:07:05Z,2018-10-31 11:08:27,100,82,True,2018-10-31 11:08:27,NA,anonymous,EN,78,23,12,86,34,8,52,6,13,63,85,74,62,23,79,Male,25,2,95215,"drink coffee,cook at home,go to the gym,drive to work",NA,140
2018-10-31T11:07:09Z,2018-10-31 11:09:05,100,116,True,2018-10-31 11:09:06,NA,anonymous,EN,78,74,59,76,56,64,62,76,75,59,78,71,62,81,48,Male,29,5,91105,"drink coffee,go to the gym,watch TV",good,141
2018-10-31T11:07:09Z,2018-10-31 11:09:23,100,134,True,2018-10-31 11:09:23,NA,anonymous,EN,50,50,40,66,17,20,20,10,17,30,30,32,60,14,29,Male,22,3,11385,"drink coffee,cook at home,go to the gym,drive to work",NA,142
2018-10-31T11:07:20Z,2018-10-31 11:10:11,100,171,True,2018-10-31 11:10:12,NA,anonymous,EN,60,36,35,79,27,48,54,31,38,65,71,57,77,46,60,Female,46,4,94610,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",Thanks!,143
2018-10-31T11:07:22Z,2018-10-31 11:09:21,100,119,True,2018-10-31 11:09:22,NA,anonymous,EN,63,26,16,43,18,30,33,18,15,17,56,40,63,26,64,Male,34,2,91766,"drink coffee,cook at home,go to the gym,drive to work",NA,144
2018-10-31T11:07:25Z,2018-10-31 11:10:40,100,195,True,2018-10-31 11:10:41,NA,anonymous,EN,54,48,53,90,9,21,41,7,9,17,67,80,66,36,68,Male,30,3,60609,"watch TV,read newspapers,go to the movies,go to bars","I answered thoughtfully, good luck!",145
2018-10-31T11:07:26Z,2018-10-31 11:08:57,100,91,True,2018-10-31 11:08:57,NA,anonymous,EN,43,38,60,56,10,7,30,17,45,53,62,69,73,57,71,Female,36,6,89014,"drink coffee,cook at home,go to the gym,drive to work",None thanks,146
2018-10-31T11:07:31Z,2018-10-31 11:09:36,100,125,True,2018-10-31 11:09:36,NA,anonymous,EN,26,22,64,85,8,11,8,13,37,72,59,61,81,49,76,Male,26,5,99163,"drink coffee,cook at home,go to the gym,drive to work",NA,147
2018-10-31T11:07:36Z,2018-10-31 11:09:11,100,94,True,2018-10-31 11:09:12,NA,anonymous,EN,41,62,51,45,10,15,18,21,14,17,80,73,85,32,66,Female,30,6,19102,"drink coffee,cook at home,go to the gym,drive to work",NA,148
2018-10-31T11:07:38Z,2018-10-31 11:09:28,100,109,True,2018-10-31 11:09:28,NA,anonymous,EN,50,50,30,80,35,15,15,15,20,50,80,80,90,20,90,Female,31,1,61756,"drink coffee,cook at home,go to the gym,drive to work",NA,149
2018-10-31T11:07:38Z,2018-10-31 11:09:10,100,92,True,2018-10-31 11:09:10,NA,anonymous,EN,31,7,55,67,9,24,12,6,33,65,85,41,96,20,81,Other/Non-conforming,24,1,28658,"drink coffee,cook at home,go to the gym,drive to work",NA,150
2018-10-31T11:07:39Z,2018-10-31 11:08:48,100,68,True,2018-10-31 11:08:48,NA,anonymous,EN,64,29,23,24,17,38,16,38,28,25,65,44,34,54,24,Male,22,2,95826,"drink coffee,cook at home,go to the gym,drive to work,watch TV",NA,151
2018-10-31T11:07:43Z,2018-10-31 11:10:40,100,177,True,2018-10-31 11:10:40,NA,anonymous,EN,20,60,35,65,10,20,20,30,15,40,80,85,90,40,85,Female,55,7,64867,"drink coffee,cook at home,go to the gym,drive to work",NA,152
2018-10-31T11:07:54Z,2018-10-31 11:09:36,100,102,True,2018-10-31 11:09:36,NA,anonymous,EN,66,30,20,72,30,9,34,39,79,20,66,70,80,35,60,Male,23,5,77584,"drink coffee,cook at home,go to the gym,drive to work",NA,153
2018-10-31T11:08:01Z,2018-10-31 11:09:57,100,116,True,2018-10-31 11:09:58,NA,anonymous,EN,50,20,47,72,20,15,23,30,40,34,81,81,75,50,60,Female,25,2,98277,"drink coffee,cook at home,go to the gym,drive to work",NA,154
2018-10-31T11:08:09Z,2018-10-31 11:13:36,100,327,True,2018-10-31 11:13:36,NA,anonymous,EN,34,27,23,63,17,27,6,6,8,16,65,32,94,30,81,Female,23,3,30062,"drink coffee,cook at home,go to the gym,drive to work",NA,155
2018-10-31T11:08:12Z,2018-10-31 11:11:35,100,203,True,2018-10-31 11:11:36,NA,anonymous,EN,70,20,30,80,10,60,15,15,30,25,70,35,75,30,75,Female,32,1,39520,"drink coffee,cook at home,go to the gym,drive to work",NA,156
2018-10-31T11:08:13Z,2018-10-31 11:09:45,100,92,True,2018-10-31 11:09:46,NA,anonymous,EN,49,42,34,19,8,19,24,16,9,11,75,76,45,19,50,Female,37,3,20906,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,157
2018-10-31T11:08:17Z,2018-10-31 11:09:53,100,96,True,2018-10-31 11:09:54,NA,anonymous,EN,62,23,38,91,17,24,10,13,17,27,82,87,82,43,79,Female,29,2,07461,"drink coffee,cook at home,go to the gym,drive to work",NA,158
2018-10-31T11:08:17Z,2018-10-31 11:09:57,100,100,True,2018-10-31 11:09:57,NA,anonymous,EN,78,34,38,96,35,20,38,16,20,56,95,69,80,50,67,Female,30,4,19143,"drink coffee,cook at home,go to the gym,drive to work,read newspapers","there's no submit button on your hit.  I""m hoping hitting enter will force it to submit.",159
2018-10-31T11:08:21Z,2018-10-31 11:11:10,100,169,True,2018-10-31 11:11:10,NA,anonymous,EN,56,39,19,81,24,18,17,12,20,35,74,86,73,44,85,Female,42,1,81501,"drink coffee,cook at home,go to the gym,drive to work",NA,160
2018-10-31T11:08:21Z,2018-10-31 11:10:27,100,126,True,2018-10-31 11:10:28,NA,anonymous,EN,60,45,15,70,6,4,15,4,25,40,85,50,85,33,80,Male,24,1,21042,"drink coffee,cook at home,go to the gym,drive to work",No submit button on the HIT page.,161
2018-10-31T11:08:22Z,2018-10-31 11:11:18,100,176,True,2018-10-31 11:11:19,NA,anonymous,EN,21,46,13,79,23,21,22,16,16,8,64,65,72,26,56,Female,44,5,62220,"drink coffee,cook at home,go to the gym,drive to work",NA,162
2018-10-31T11:08:23Z,2018-10-31 11:11:07,100,163,True,2018-10-31 11:11:07,NA,anonymous,EN,69,55,34,84,21,11,7,7,8,11,77,91,60,19,38,Male,24,5,64106,"drink coffee,cook at home,go to the gym,drive to work",NA,163
2018-10-31T11:08:28Z,2018-10-31 11:11:44,100,196,True,2018-10-31 11:11:44,NA,anonymous,EN,76,58,43,82,2,18,14,4,32,13,40,57,64,11,57,Female,35,1,20015,"drink coffee,cook at home,go to the gym,drive to work",No comments,164
2018-10-31T11:08:31Z,2018-10-31 11:12:17,100,226,True,2018-10-31 11:12:18,NA,anonymous,EN,40,55,40,40,30,25,40,60,40,50,80,80,80,30,90,Female,30,4,23860,"drink coffee,cook at home,go to the gym,drive to work",NA,165
2018-10-31T11:08:38Z,2018-10-31 11:10:41,100,122,True,2018-10-31 11:10:41,NA,anonymous,EN,78,34,40,58,8,30,10,28,25,37,73,40,54,34,69,Male,22,3,30322,"drink coffee,cook at home,go to the gym,drive to work",NA,166
2018-10-31T11:08:41Z,2018-10-31 11:10:35,100,114,True,2018-10-31 11:10:35,NA,anonymous,EN,76,95,83,73,66,65,86,70,71,62,76,66,79,64,89,Male,22,2,75081,"drink coffee,watch TV,go to the movies",None,167
2018-10-31T11:08:45Z,2018-10-31 11:10:36,100,110,True,2018-10-31 11:10:36,NA,anonymous,EN,50,50,20,25,10,20,5,5,15,10,85,75,50,30,60,Female,38,1,34787,"drink coffee,cook at home,go to the gym,drive to work",NA,168
2018-10-31T11:08:45Z,2018-10-31 11:11:14,100,148,True,2018-10-31 11:11:14,NA,anonymous,EN,50,55,35,59,22,31,38,36,18,24,75,71,68,27,66,Male,68,7,44703,"drink coffee,cook at home,go to the gym,drive to work,watch TV,read newspapers,go to bars",good survey thanks,169
2018-10-31T11:08:47Z,2018-10-31 11:10:33,100,106,True,2018-10-31 11:10:33,NA,anonymous,EN,49,62,34,58,17,19,32,20,18,10,82,71,73,17,64,Male,39,4,15001,"drink coffee,cook at home,go to the gym,drive to work",NA,170
2018-10-31T11:08:48Z,2018-10-31 11:11:31,100,163,True,2018-10-31 11:11:31,NA,anonymous,EN,47,25,26,42,20,20,15,10,19,42,72,52,95,31,60,Female,40,3,44120,"drink coffee,cook at home,go to the gym,drive to work","No, thank you!!",171
2018-10-31T11:08:51Z,2018-10-31 11:10:38,100,106,True,2018-10-31 11:10:38,NA,anonymous,EN,46,63,21,37,29,65,16,14,24,43,54,41,74,39,68,Male,28,5,46217,"drink coffee,cook at home,go to the gym,drive to work",NA,172
2018-10-31T11:08:53Z,2018-10-31 11:11:02,100,129,True,2018-10-31 11:11:03,NA,anonymous,EN,67,13,43,53,25,20,29,13,21,26,78,76,94,31,82,Male,34,2,97229,"drink coffee,cook at home,go to the gym,drive to work",NA,173
2018-10-31T11:08:54Z,2018-10-31 11:10:30,100,95,True,2018-10-31 11:10:30,NA,anonymous,EN,48,61,33,65,30,32,40,16,18,23,71,49,66,44,54,Female,36,2,40503,"drink coffee,cook at home,go to the gym,drive to work",NA,174
2018-10-31T11:09:00Z,2018-10-31 11:10:51,100,111,True,2018-10-31 11:10:52,NA,anonymous,EN,35,44,48,33,34,25,26,19,23,15,79,51,38,36,73,Male,31,3,89130,"drink coffee,cook at home,go to the gym,drive to work",none,175
2018-10-31T11:09:09Z,2018-10-31 11:11:23,100,133,True,2018-10-31 11:11:23,NA,anonymous,EN,72,50,80,65,33,58,46,20,15,56,45,88,87,62,94,Male,32,2,11206,"drink coffee,cook at home,go to the gym,drive to work",NA,176
2018-10-31T11:09:12Z,2018-10-31 11:11:11,100,118,True,2018-10-31 11:11:11,NA,anonymous,EN,55,30,15,22,15,19,12,5,6,26,75,65,78,7,72,Male,33,1,24401,"drink coffee,cook at home,go to the gym,drive to work",NA,177
2018-10-31T11:09:13Z,2018-10-31 11:11:43,100,149,True,2018-10-31 11:11:43,NA,anonymous,EN,67,39,20,82,25,20,25,12,36,24,85,73,87,41,56,Female,31,2,91915,"drink coffee,cook at home,go to the gym,drive to work",NA,178
2018-10-31T11:09:13Z,2018-10-31 11:14:11,100,297,True,2018-10-31 11:14:11,NA,anonymous,EN,62,31,24,76,11,21,7,10,32,36,71,64,80,53,78,Male,26,5,77036,"drink coffee,cook at home,go to the gym,drive to work",NA,179
2018-10-31T11:09:15Z,2018-10-31 11:12:12,100,177,True,2018-10-31 11:12:13,NA,anonymous,EN,65,30,15,65,10,10,2,5,5,20,75,99,90,5,90,Male,44,1,49770,"watch TV,read newspapers,go to the movies,go to bars",NA,180
2018-10-31T11:09:23Z,2018-10-31 11:14:28,100,305,True,2018-10-31 11:14:29,NA,anonymous,EN,88,28,84,52,72,57,80,59,72,62,70,80,80,39,56,Male,32,7,78240,cook at home,NA,181
2018-10-31T11:09:26Z,2018-10-31 11:11:05,100,99,True,2018-10-31 11:11:05,NA,anonymous,EN,50,40,49,90,19,30,41,30,35,40,70,80,71,50,65,Female,31,1,29307,"drink coffee,cook at home,go to the gym,drive to work",NA,182
2018-10-31T11:09:26Z,2018-10-31 11:12:00,100,154,True,2018-10-31 11:12:00,NA,anonymous,EN,41,47,30,88,19,23,17,24,20,41,87,78,66,25,53,Female,37,7,42301,"read newspapers,go to bars",NA,183
2018-10-31T11:09:30Z,2018-10-31 11:11:56,100,146,True,2018-10-31 11:11:56,NA,anonymous,EN,70,35,26,60,18,32,30,21,56,15,85,80,79,50,85,Female,51,1,95608,"drink coffee,cook at home,go to the gym,drive to work",NA,184
2018-10-31T11:09:30Z,2018-10-31 11:12:21,100,170,True,2018-10-31 11:12:21,NA,anonymous,EN,24,26,15,37,19,14,36,2,7,33,29,35,78,16,41,Male,55,1,95446,"drink coffee,cook at home,go to the gym,drive to work,go to bars",NA,185
2018-10-31T11:09:34Z,2018-10-31 11:12:07,100,152,True,2018-10-31 11:12:07,NA,anonymous,EN,60,38,30,65,15,60,10,15,25,20,45,70,90,30,80,Male,37,1,33549,"drink coffee,cook at home,go to the gym,drive to work",NA,186
2018-10-31T11:09:42Z,2018-10-31 11:11:13,100,91,True,2018-10-31 11:11:14,NA,anonymous,EN,20,33,14,93,4,28,13,7,10,20,86,54,97,17,72,Male,29,4,65301,"drink coffee,cook at home,go to the gym,drive to work",NA,187
2018-10-31T11:09:43Z,2018-10-31 11:15:47,100,363,True,2018-10-31 11:15:47,NA,anonymous,EN,24,11,8,14,13,37,6,8,2,28,22,17,15,9,46,Male,24,4,19148,"drink coffee,cook at home,go to the gym",NA,188
2018-10-31T11:09:43Z,2018-10-31 11:11:32,100,108,True,2018-10-31 11:11:32,NA,anonymous,EN,21,71,31,75,10,20,15,16,67,57,86,68,87,28,72,Female,25,6,76086,"drink coffee,cook at home,go to the gym,drive to work",NA,189
2018-10-31T11:09:45Z,2018-10-31 11:12:52,100,187,True,2018-10-31 11:12:52,NA,anonymous,EN,44,38,46,81,41,34,8,19,72,38,66,91,74,37,87,Male,41,4,60441,"drink coffee,cook at home,go to the gym,drive to work",NA,190
2018-10-31T11:09:54Z,2018-10-31 11:11:14,100,79,True,2018-10-31 11:11:14,NA,anonymous,EN,67,40,36,58,13,28,31,14,40,16,67,66,89,26,79,Male,34,1,13090,"drink coffee,cook at home,go to the gym,drive to work",NA,191
2018-10-31T11:10:08Z,2018-10-31 11:15:39,100,330,True,2018-10-31 11:15:39,NA,anonymous,EN,30,60,50,70,30,40,25,25,20,15,80,75,80,30,45,Female,57,3,32726,"drink coffee,cook at home,go to the gym,drive to work",Interesting HIT!,192
2018-10-31T11:10:09Z,2018-10-31 11:15:51,100,342,True,2018-10-31 11:15:52,NA,anonymous,EN,71,98,18,93,32,88,84,98,90,94,98,96,96,91,95,Male,29,2,29621,"drink coffee,cook at home,go to the gym,drive to work,watch TV",NA,193
2018-10-31T11:10:13Z,2018-10-31 11:14:23,100,249,True,2018-10-31 11:14:23,NA,anonymous,EN,50,50,15,30,25,15,10,15,10,40,65,70,70,20,65,Male,32,5,89141,"drink coffee,cook at home,go to the gym,drive to work",NA,194
2018-10-31T11:10:18Z,2018-10-31 11:15:35,100,316,True,2018-10-31 11:15:35,NA,anonymous,EN,58,27,20,65,15,30,36,1,1,30,68,90,85,16,85,Female,29,2,94107,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,195
2018-10-31T11:10:33Z,2018-10-31 11:16:13,100,339,True,2018-10-31 11:16:13,NA,anonymous,EN,50,36,10,85,5,8,2,3,4,2,96,75,94,4,80,Female,50,1,35601,"drink coffee,cook at home,go to the gym,drive to work",Thanks for posting this online.  Good luck with your research!,196
2018-10-31T11:10:40Z,2018-10-31 11:14:03,100,203,True,2018-10-31 11:14:04,NA,anonymous,EN,38,25,27,87,20,21,6,7,15,26,69,82,86,19,62,Female,44,1,10467,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,197
2018-10-31T11:10:42Z,2018-10-31 11:14:10,100,208,True,2018-10-31 11:14:10,NA,anonymous,EN,57,34,34,41,9,27,24,22,28,29,78,50,64,32,32,Male,29,4,08817,"drink coffee,cook at home,go to the gym,drive to work",NA,198
2018-10-31T11:10:50Z,2018-10-31 11:15:10,100,259,True,2018-10-31 11:15:10,NA,anonymous,EN,24,35,40,70,30,20,10,20,20,23,70,50,68,20,40,Female,44,5,37098,"drink coffee,cook at home,go to the gym,drive to work",Good luck with your research.,199
2018-10-31T11:10:57Z,2018-10-31 11:14:41,100,223,True,2018-10-31 11:14:41,NA,anonymous,EN,65,30,53,88,5,21,31,15,25,45,93,52,80,8,53,Female,35,1,67203,"drink coffee,cook at home,go to the gym,drive to work",NA,200
2018-10-31T11:10:58Z,2018-10-31 11:12:51,100,113,True,2018-10-31 11:12:51,NA,anonymous,EN,46,52,63,76,35,49,54,25,41,45,87,85,89,34,80,Female,32,5,13088,"drink coffee,cook at home,go to the gym,drive to work",NA,201
2018-10-31T11:11:01Z,2018-10-31 11:12:52,100,111,True,2018-10-31 11:12:52,NA,anonymous,EN,44,45,91,89,43,8,40,37,48,67,77,48,66,44,52,Female,37,5,40121,"drink coffee,cook at home,go to the gym,drive to work",NA,202
2018-10-31T11:11:02Z,2018-10-31 11:13:24,100,141,True,2018-10-31 11:13:24,NA,anonymous,EN,50,70,30,81,11,50,34,2,5,27,50,75,65,35,90,Male,25,4,02130,"drink coffee,cook at home,go to the gym,drive to work",NA,203
2018-10-31T11:11:03Z,2018-10-31 11:13:26,100,142,True,2018-10-31 11:13:26,NA,anonymous,EN,42,52,35,52,17,54,68,43,44,61,63,83,70,33,79,Female,36,3,49501,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,204
2018-10-31T11:11:03Z,2018-10-31 11:13:12,100,129,True,2018-10-31 11:13:13,NA,anonymous,EN,37,52,74,69,34,26,21,16,9,50,91,64,82,18,85,Female,19,2,77479,"drink coffee,cook at home,go to the gym,drive to work",NA,205
2018-10-31T11:11:14Z,2018-10-31 11:12:58,100,103,True,2018-10-31 11:12:58,NA,anonymous,EN,10,5,6,10,7,10,6,5,4,11,15,70,41,4,10,Male,29,1,71909,"drink coffee,cook at home,go to the gym,drive to work",NA,206
