StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,big_cities_1,computer_preference_1,cook_at_home_1,drink_coffee_1,own_homes_1,podcast_1,gender,age,politics_1,zip,attention_check,Q11,MTurkCode
2019-01-07 15:25:48,2019-01-07 15:28:39,IP Address,74.221.181.8,100,170,True,2019-01-07 15:28:39,R_2SH4EFPcienY7ED,,,,,35.0767974853515625,-85.308197021484375,anonymous,EN,61,60,69,59,77,59,Female,27,2,37415,"like big cities,cook at home,like to drink coffee,listen to podcasts",,24018845
2019-01-07 15:27:07,2019-01-07 15:29:03,IP Address,75.164.246.103,100,115,True,2019-01-07 15:29:03,R_9HnRmCx6UpkAFfr,,,,,45.4839935302734375,-122.5973052978515625,anonymous,EN,41,33,51,63,41,21,Male,48,1,97206,"like big cities,cook at home,like to drink coffee,listen to podcasts",,78041095
2019-01-07 15:26:54,2019-01-07 15:29:12,IP Address,24.74.28.115,100,137,True,2019-01-07 15:29:12,R_27HxeWry7Znu1Fc,,,,,35.244903564453125,-81.21939849853515625,anonymous,EN,55,60,71,66,65,29,Male,27,4,28211,"like big cities,cook at home,like to drink coffee,listen to podcasts",,32555228
2019-01-07 15:26:50,2019-01-07 15:29:20,IP Address,71.212.102.229,100,149,True,2019-01-07 15:29:20,R_PNZxBckCn4mWEwN,,,,,47.6873016357421875,-122.377197265625,anonymous,EN,51,70,71,56,59,52,Female,40,4,98008,"like big cities,cook at home,like to drink coffee,listen to podcasts",,98680979
2019-01-07 15:28:18,2019-01-07 15:30:16,IP Address,24.129.5.75,100,117,True,2019-01-07 15:30:16,R_88qpVqsrrbvlq7v,,,,,30.0839996337890625,-81.864501953125,anonymous,EN,80,70,85,75,50,60,Female,20,3,32073,"like big cities,cook at home,like to drink coffee,listen to podcasts",,52124709
2019-01-07 15:26:42,2019-01-07 15:30:38,IP Address,71.190.242.100,100,235,True,2019-01-07 15:30:38,R_1lsJPGKaMKl8deO,,,,,40.722900390625,-73.84729766845703125,anonymous,EN,50,60,80,50,75,25,Male,23,4,11374,"like big cities,cook at home,listen to podcasts",,53573529
2019-01-07 15:31:27,2019-01-07 15:33:33,IP Address,97.116.52.173,100,126,True,2019-01-07 15:33:34,R_12nINb5XWTEJklp,,,,,44.9384002685546875,-93.22139739990234375,anonymous,EN,75,66,90,71,90,68,Female,46,6,55304,"like big cities,cook at home,like to drink coffee,listen to podcasts",,60723196
2019-01-07 15:32:30,2019-01-07 15:33:42,IP Address,209.133.66.6,100,72,True,2019-01-07 15:33:42,R_1CszXbFC9O35ylh,,,,,38.912200927734375,-77.0177001953125,anonymous,EN,50,50,50,50,50,50,Female,26,1,20770,"like big cities,cook at home,like to drink coffee,listen to podcasts",,99111521
2019-01-07 15:32:57,2019-01-07 15:34:04,IP Address,72.78.196.220,100,67,True,2019-01-07 15:34:04,R_1ePOO3lVpZIt2dS,,,,,40.0467987060546875,-75.53099822998046875,anonymous,EN,64,39,61,49,45,38,Female,40,2,19355,"like big cities,cook at home,like to drink coffee,listen to podcasts",,81294547
2019-01-07 15:33:26,2019-01-07 15:35:10,IP Address,99.169.67.1,100,103,True,2019-01-07 15:35:10,R_24NMyrjUWHmNbB0,,,,,26.0160980224609375,-80.151702880859375,anonymous,EN,70,75,90,80,95,61,Female,33,1,33315,"like big cities,cook at home,like to drink coffee,listen to podcasts",,40280607
2019-01-07 15:33:15,2019-01-07 15:35:49,IP Address,186.64.202.184,100,153,True,2019-01-07 15:35:49,R_2sRytmowY2uw9FS,,,,,9.72149658203125,-84.314300537109375,anonymous,EN,50,60,30,75,25,30,Male,33,3,63021,"like big cities,cook at home,like to drink coffee,listen to podcasts",,66106090
2019-01-07 15:34:08,2019-01-07 15:38:05,IP Address,66.190.48.230,100,237,True,2019-01-07 15:38:06,R_3EyxHPZrdOCwVfU,,,,,42.5428924560546875,-88.56839752197265625,anonymous,EN,84,61,83,79,67,91,Male,31,4,60152,"like big cities,cook at home,listen to podcasts",,82721238
2019-01-07 15:37:50,2019-01-07 15:38:55,IP Address,136.32.232.145,100,65,True,2019-01-07 15:38:56,R_2VImsm3Zqu18OkE,,,,,38.99169921875,-94.63359832763671875,anonymous,EN,66,71,82,78,67,65,Male,29,2,66202,cook at home,,76686213
2019-01-07 15:39:38,2019-01-07 15:42:20,IP Address,76.24.26.119,100,161,True,2019-01-07 15:42:20,R_2ebuV8OKT3i0oFP,,,,,42.3907012939453125,-71.09290313720703125,anonymous,EN,75,60,50,60,100,40,Female,22,3,15213,"like big cities,cook at home,like to drink coffee,listen to podcasts",,78889856
2019-01-07 15:39:57,2019-01-07 15:43:05,IP Address,98.121.231.183,100,187,True,2019-01-07 15:43:05,R_2VL2ctv0zcuazd3,,,,,35.055206298828125,-80.8195037841796875,anonymous,EN,75,75,75,75,75,75,Male,52,3,28277,"like big cities,cook at home,like to drink coffee,listen to podcasts",,47807434
2019-01-07 15:40:37,2019-01-07 15:43:28,IP Address,72.170.240.139,100,170,True,2019-01-07 15:43:28,R_2bNlQdp9SeeKq7m,,,,,31.006500244140625,-97.84100341796875,anonymous,EN,75,60,80,86,71,65,Female,52,3,76549,"like big cities,cook at home,like to drink coffee,listen to podcasts","None ",86282756
2019-01-07 15:41:41,2019-01-07 15:43:40,IP Address,75.40.162.228,100,118,True,2019-01-07 15:43:40,R_10V65d7uMSAh6Rj,,,,,25.8141021728515625,-80.35489654541015625,anonymous,EN,45,30,90,80,65,50,Male,40,5,33178,"like big cities,cook at home,like to drink coffee,listen to podcasts",,41084205
2019-01-07 15:43:14,2019-01-07 15:44:38,IP Address,141.126.139.61,100,83,True,2019-01-07 15:44:38,R_8pSe7jNFsMg9esF,,,,,43.1204986572265625,-89.35230255126953125,anonymous,EN,75,87,85,69,77,83,Female,50,3,53704,"like big cities,cook at home,like to drink coffee,listen to podcasts",,34323902
2019-01-07 15:43:16,2019-01-07 15:45:15,IP Address,73.182.209.236,100,118,True,2019-01-07 15:45:15,R_1E4M6IfRtjxxXAm,,,,,41.5760955810546875,-72.50930023193359375,anonymous,EN,59,50,86,84,78,50,Female,34,4,06459,"like big cities,cook at home,like to drink coffee,listen to podcasts",,19827777
2019-01-07 15:43:26,2019-01-07 15:46:02,IP Address,68.108.170.17,100,155,True,2019-01-07 15:46:02,R_x3H8G7ruTkFOgwx,,,,,36.01190185546875,-115.04329681396484375,anonymous,EN,55,52,79,84,75,61,Male,31,3,89183,"like big cities,cook at home,like to drink coffee,listen to podcasts",,93923551
2019-01-07 15:44:51,2019-01-07 15:46:16,IP Address,64.188.210.80,100,85,True,2019-01-07 15:46:17,R_3lYayCwINCLRiZz,,,,,41.0001068115234375,-78.2357025146484375,anonymous,EN,54,45,86,79,68,61,Male,28,4,15801,"cook at home,like to drink coffee,watch TV,read newspapers,go to the movies",,41559720
2019-01-07 15:42:11,2019-01-07 15:47:19,IP Address,172.58.136.117,100,308,True,2019-01-07 15:47:20,R_3M3ivc8llbCV7ot,,,,,41.882904052734375,-87.75820159912109375,anonymous,EN,68,61,95,69,42,15,Male,29,1,53202,"like big cities,cook at home,like to drink coffee,listen to podcasts",No idea what you're researching.  Good sign for honesty of responses.,57165470
2019-01-07 15:44:47,2019-01-07 15:47:40,IP Address,99.174.253.215,100,173,True,2019-01-07 15:47:40,R_10TyFL7vqjhnpmM,,,,,32.7465972900390625,-117.163604736328125,anonymous,EN,60,80,90,75,90,80,Other/Non-conforming,22,1,91902,"like big cities,cook at home,like to drink coffee,listen to podcasts",,54615044
2019-01-07 15:44:50,2019-01-07 15:47:46,IP Address,73.78.223.191,100,175,True,2019-01-07 15:47:46,R_dhAe6ckjeTJREit,,,,,39.9618988037109375,-105.014801025390625,anonymous,EN,60,50,60,60,55,30,Male,46,1,80026,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,41102070
2019-01-07 15:46:19,2019-01-07 15:47:55,IP Address,172.9.162.236,100,95,True,2019-01-07 15:47:55,R_2z8vwJYTa6555eO,,,,,38.5673065185546875,-121.551605224609375,anonymous,EN,46,46,90,71,49,48,Male,55,4,95691,"like big cities,cook at home,like to drink coffee",none,32594198
2019-01-07 15:46:16,2019-01-07 15:48:23,IP Address,72.223.2.56,100,126,True,2019-01-07 15:48:23,R_XZMwCAYtQ0q531v,,,,,33.3092041015625,-111.9197998046875,anonymous,EN,75,75,75,75,75,75,Female,30,2,85286,"like big cities,cook at home,like to drink coffee,listen to podcasts",,56124567
2019-01-07 15:46:05,2019-01-07 15:48:54,IP Address,108.4.50.22,100,168,True,2019-01-07 15:48:54,R_2waxOr53VK1vCkC,,,,,37.5825042724609375,-77.5196990966796875,anonymous,EN,75,70,75,65,70,50,Female,40,2,23226,"like big cities,cook at home,like to drink coffee,listen to podcasts",,90834887
2019-01-07 15:47:35,2019-01-07 15:49:36,IP Address,209.33.195.111,100,120,True,2019-01-07 15:49:36,R_OlEMcPbl1L4xSH7,,,,,37.6775054931640625,-113.06189727783203125,anonymous,EN,69,64,53,40,47,42,Female,29,3,84721,like to drink coffee,,51233505
2019-01-07 15:44:45,2019-01-07 15:49:53,IP Address,99.121.91.94,100,307,True,2019-01-07 15:49:53,R_3kMuHS3edLeQEJt,,,,,42.425994873046875,-83.2494964599609375,anonymous,EN,67,60,90,90,70,75,Male,37,2,48239,"like big cities,cook at home,like to drink coffee,listen to podcasts",,71075857
2019-01-07 15:46:44,2019-01-07 15:49:59,IP Address,98.10.111.94,100,195,True,2019-01-07 15:50:00,R_1hSZDFgQ491d3sW,,,,,43.0695037841796875,-77.51409912109375,anonymous,EN,73,74,64,85,80,44,Female,57,5,14450,"like big cities,cook at home,like to drink coffee,listen to podcasts",,48154894
2019-01-07 15:47:14,2019-01-07 15:50:16,IP Address,75.189.5.170,100,182,True,2019-01-07 15:50:17,R_1Cx8VSpgfqngtS1,,,,,33.9136962890625,-80.3542022705078125,anonymous,EN,30,56,88,82,90,44,Male,45,5,29150,"like big cities,cook at home,like to drink coffee,listen to podcasts",thank you,20502332
2019-01-07 15:46:56,2019-01-07 15:50:18,IP Address,76.198.149.52,100,201,True,2019-01-07 15:50:18,R_xcvbUC4i3Ukyid3,,,,,32.996795654296875,-96.7920989990234375,anonymous,EN,65,75,70,80,70,50,Female,57,1,75287,"like big cities,cook at home,like to drink coffee,listen to podcasts",,30785594
2019-01-07 15:49:50,2019-01-07 15:51:38,IP Address,216.84.98.163,100,108,True,2019-01-07 15:51:39,R_1NaZdVaDy2L8tXt,,,,,44.8426971435546875,-93.236297607421875,anonymous,EN,80,70,100,65,100,100,Female,24,6,55344,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",,76051841
2019-01-07 15:50:49,2019-01-07 15:53:14,IP Address,173.202.3.46,100,145,True,2019-01-07 15:53:14,R_oXoEeHu5l4zEzvz,,,,,36.331207275390625,-92.37529754638671875,anonymous,EN,76,64,87,87,81,76,Male,56,5,72653,"like big cities,cook at home,like to drink coffee,listen to podcasts",,69501785
2019-01-07 15:51:23,2019-01-07 15:54:10,IP Address,47.7.106.200,100,166,True,2019-01-07 15:54:10,R_2eWkFY8uFelvu7o,,,,,30.5883941650390625,-90.35669708251953125,anonymous,EN,30,75,60,55,45,50,Female,40,4,70754,"like big cities,cook at home,like to drink coffee,listen to podcasts",This survey was easy to understand and I had no issues.,73692484
2019-01-07 15:52:13,2019-01-07 15:54:15,IP Address,100.16.44.97,100,121,True,2019-01-07 15:54:15,R_3QStmlZX54FNNjO,,,,,39.539398193359375,-76.3563995361328125,anonymous,EN,64,10,30,18,15,5,Male,47,3,21224,"like big cities,cook at home,like to drink coffee,listen to podcasts",,80426075
2019-01-07 15:53:38,2019-01-07 15:54:47,IP Address,73.149.237.7,100,69,True,2019-01-07 15:54:47,R_3LXSi0GOCAkP5ru,,,,,42.2490997314453125,-70.997802734375,anonymous,EN,59,26,51,84,44,29,Male,33,1,02021,"like big cities,cook at home,like to drink coffee,listen to podcasts",,22106415
2019-01-07 15:53:01,2019-01-07 15:55:08,IP Address,160.238.139.23,100,126,True,2019-01-07 15:55:08,R_3QKLNZOh1eZWtb4,,,,,17.216705322265625,-88.98329925537109375,anonymous,EN,90,90,90,90,90,90,Male,25,4,65101,"like big cities,cook at home,like to drink coffee,listen to podcasts","The survey was interesting, thank you.",19981500
2019-01-07 15:56:12,2019-01-07 15:58:29,IP Address,54.240.196.175,100,136,True,2019-01-07 15:58:29,R_1GVcIifUqG2n9rv,,,,,47.606201171875,-122.33209991455078125,anonymous,EN,80,78,73,86,81,79,Male,40,5,98007,"like big cities,cook at home,like to drink coffee,listen to podcasts",Not sure how this was helpful but thank you for the opportunity,78418090
2019-01-07 15:56:32,2019-01-07 15:58:40,IP Address,107.77.161.11,100,127,True,2019-01-07 15:58:40,R_1pS6F2DY7JY46V0,,,,,41.434906005859375,-82.706298828125,anonymous,EN,90,90,95,95,84,84,Female,35,4,26101,"like big cities,cook at home,like to drink coffee,listen to podcasts",,47769814
2019-01-07 15:57:13,2019-01-07 15:58:59,IP Address,47.6.12.10,100,106,True,2019-01-07 15:58:59,R_1LBY00RFeykOiYR,,,,,47.243896484375,-88.45880126953125,anonymous,EN,82,32,70,89,45,25,Female,25,5,49913,"like big cities,cook at home,like to drink coffee,listen to podcasts",,81096265
2019-01-07 15:57:30,2019-01-07 15:59:01,IP Address,73.109.147.209,100,90,True,2019-01-07 15:59:01,R_1f1MJ1CluEDSjit,,,,,47.507293701171875,-122.1819000244140625,anonymous,EN,56,64,76,79,65,72,Female,23,2,98055,"like big cities,cook at home,like to drink coffee,listen to podcasts",,30384029
2019-01-07 15:58:34,2019-01-07 16:00:37,IP Address,47.132.100.228,100,123,True,2019-01-07 16:00:38,R_r2OBYIqhSwF2syR,,,,,35.4897003173828125,-78.7248992919921875,anonymous,EN,90,65,100,91,100,100,Female,50,3,27520,like to drink coffee,,48455199
2019-01-07 15:58:31,2019-01-07 16:01:06,IP Address,66.232.94.152,100,155,True,2019-01-07 16:01:06,R_31tiFIuYs1R0D0R,,,,,44.252197265625,-116.9651031494140625,anonymous,EN,75,80,75,70,90,50,Female,26,5,97914,"like big cities,cook at home,like to drink coffee,listen to podcasts",,96939867
2019-01-07 15:59:00,2019-01-07 16:01:56,IP Address,69.207.192.31,100,176,True,2019-01-07 16:01:57,R_pnNpq1CFmHqr3Vv,,,,,42.61480712890625,-74.96849822998046875,anonymous,EN,80,70,90,85,80,49,Female,33,2,13807,"like big cities,cook at home,like to drink coffee,listen to podcasts",,50740430
2019-01-07 16:00:15,2019-01-07 16:02:03,IP Address,184.13.89.152,100,108,True,2019-01-07 16:02:04,R_2aS1F3Mm2gJh9do,,,,,38.479095458984375,-81.7837982177734375,anonymous,EN,50,52,95,52,47,59,Female,57,7,25311,"like big cities,cook at home,like to drink coffee,listen to podcasts",,90705133
2019-01-07 15:59:49,2019-01-07 16:02:15,IP Address,45.56.151.188,100,145,True,2019-01-07 16:02:15,R_2ruXATmP1lesPyb,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,52,85,61,88,35,75,Male,34,3,77494,"like big cities,cook at home,like to drink coffee,listen to podcasts",,20504419
2019-01-07 16:01:28,2019-01-07 16:03:06,IP Address,68.99.236.163,100,97,True,2019-01-07 16:03:06,R_3k7VpQ5vVlYvOJx,,,,,33.3527069091796875,-111.7808990478515625,anonymous,EN,64,70,90,90,75,40,Male,29,6,85234,"like big cities,cook at home,like to drink coffee,listen to podcasts",,40918334
2019-01-07 15:59:08,2019-01-07 16:04:20,IP Address,99.9.4.87,100,311,True,2019-01-07 16:04:20,R_2AF6LMFZuZwDGCu,,,,,43.0684967041015625,-87.97149658203125,anonymous,EN,100,89,96,97,84,79,Male,56,1,53216,"like big cities,cook at home,like to drink coffee,listen to podcasts",good survey,35351835
2019-01-07 16:03:05,2019-01-07 16:05:03,IP Address,96.67.47.30,100,118,True,2019-01-07 16:05:03,R_wSJSp0YSnHcdbHj,,,,,42.7079925537109375,-71.1638031005859375,anonymous,EN,60,75,100,97,95,80,Male,58,5,44460,"like big cities,cook at home,like to drink coffee,listen to podcasts",,21097248
2019-01-07 16:05:49,2019-01-07 16:07:29,IP Address,96.66.74.201,100,100,True,2019-01-07 16:07:30,R_2X7B0FgATB4II5b,,,,,39.66619873046875,-104.83499908447265625,anonymous,EN,70,60,80,88,84,70,Female,31,5,80249,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,59143884
2019-01-07 16:04:50,2019-01-07 16:07:49,IP Address,73.111.38.210,100,178,True,2019-01-07 16:07:49,R_2fHjgUnPU0L5wsT,,,,,41.597900390625,-87.59380340576171875,anonymous,EN,26,65,54,40,100,44,Male,31,3,60473,"like big cities,cook at home,like to drink coffee,listen to podcasts",,54847194
2019-01-07 16:05:24,2019-01-07 16:07:56,IP Address,73.210.0.73,100,152,True,2019-01-07 16:07:56,R_tLqyz45o6otxeZr,,,,,41.8970947265625,-87.6222991943359375,anonymous,EN,74,66,90,90,73,50,Male,29,4,60611,"like big cities,cook at home,like to drink coffee,listen to podcasts",,74241793
2019-01-07 16:05:37,2019-01-07 16:09:15,IP Address,99.9.4.87,100,218,True,2019-01-07 16:09:15,R_3L605qGqaDMfmU2,,,,,43.0684967041015625,-87.97149658203125,anonymous,EN,86,93,91,93,81,97,Male,56,1,53216,"like big cities,cook at home,like to drink coffee,listen to podcasts",good survey,79637945
2019-01-07 16:08:41,2019-01-07 16:11:03,IP Address,72.71.234.238,100,141,True,2019-01-07 16:11:03,R_sHXIRdWWLbg18Zz,,,,,44.434295654296875,-68.5885009765625,anonymous,EN,65,60,69,90,70,52,Male,65,2,04915,"like big cities,cook at home,like to drink coffee,listen to podcasts",thank you very much,99293774
2019-01-07 16:09:07,2019-01-07 16:11:03,IP Address,74.93.112.113,100,116,True,2019-01-07 16:11:03,R_27y8l5Wxy9sTd3a,,,,,36.1114044189453125,-86.8690032958984375,anonymous,EN,70,75,70,75,70,70,Male,57,3,37205,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,74911577
2019-01-07 16:10:03,2019-01-07 16:11:56,IP Address,47.186.73.218,100,113,True,2019-01-07 16:11:56,R_BrbI0mUHAU2KMqB,,,,,33.0041046142578125,-96.539398193359375,anonymous,EN,55,50,65,65,80,70,Male,23,7,75002,"like big cities,cook at home,like to drink coffee,listen to podcasts",,77733373
2019-01-07 16:11:20,2019-01-07 16:13:09,IP Address,68.34.64.90,100,108,True,2019-01-07 16:13:09,R_1H5elWmHHUYcNjA,,,,,42.749603271484375,-83.535797119140625,anonymous,EN,61,50,77,59,74,60,Male,40,3,48350,"like big cities,cook at home,like to drink coffee,listen to podcasts",,90369949
2019-01-07 16:10:38,2019-01-07 16:13:13,IP Address,73.166.225.98,100,154,True,2019-01-07 16:13:13,R_12zn2WXfo9KKHrs,,,,,29.7696075439453125,-95.52010345458984375,anonymous,EN,75,52,94,81,65,65,Female,28,1,77063,"like big cities,cook at home,like to drink coffee,listen to podcasts",,64452376
2019-01-07 16:11:52,2019-01-07 16:13:31,IP Address,50.106.197.6,100,99,True,2019-01-07 16:13:31,R_2DLCH6jry1b1g5s,,,,,40.478302001953125,-88.9893035888671875,anonymous,EN,50,10,89,66,80,45,Female,33,2,61739,"like big cities,cook at home,like to drink coffee,listen to podcasts",,98042323
2019-01-07 16:10:24,2019-01-07 16:13:38,IP Address,76.174.192.221,100,194,True,2019-01-07 16:13:38,R_2AEcQklfNftZp4n,,,,,34.031494140625,-117.2873992919921875,anonymous,EN,55,40,80,70,50,45,Male,24,4,90002,"like big cities,cook at home,like to drink coffee,listen to podcasts",,15054129
2019-01-07 16:12:11,2019-01-07 16:14:03,IP Address,75.118.205.123,100,112,True,2019-01-07 16:14:03,R_2vkA39keKHYA8i7,,,,,39.906097412109375,-82.7563018798828125,anonymous,EN,74,62,95,98,70,90,Female,23,2,44139,"like big cities,cook at home,like to drink coffee,listen to podcasts",,61803640
2019-01-07 16:13:04,2019-01-07 16:14:20,IP Address,174.71.60.245,100,75,True,2019-01-07 16:14:20,R_BrjtMgShPG9imJz,,,,,41.28790283203125,-96.14949798583984375,anonymous,EN,100,66,100,100,100,100,Male,39,7,68007,"like big cities,cook at home,like to drink coffee,listen to podcasts",,70647497
2019-01-07 16:11:45,2019-01-07 16:14:51,IP Address,72.240.153.101,100,185,True,2019-01-07 16:14:51,R_1l3OaplyWuVWKLt,,,,,41.581695556640625,-83.66280364990234375,anonymous,EN,64,73,89,85,60,84,Male,32,3,43537,"like big cities,cook at home,like to drink coffee,listen to podcasts",,11954563
2019-01-07 16:10:38,2019-01-07 16:14:55,IP Address,68.4.90.49,100,257,True,2019-01-07 16:14:56,R_2qwvEkY4ZH92H9q,,,,,33.4615020751953125,-117.6374969482421875,anonymous,EN,70,58,79,74,23,64,Male,34,1,92675,"like big cities,cook at home,like to drink coffee,listen to podcasts",,67280686
2019-01-07 16:13:08,2019-01-07 16:15:37,IP Address,184.182.209.186,100,149,True,2019-01-07 16:15:38,R_3GoYtgwbazCDzfI,,,,,32.2216949462890625,-110.9264984130859375,anonymous,EN,80,45,80,70,60,40,Male,36,3,85719,"like big cities,cook at home,like to drink coffee,listen to podcasts",assumed not all of the population were included (when owning a computer mac vs pc),52910266
2019-01-07 16:14:05,2019-01-07 16:16:26,IP Address,96.32.164.36,100,141,True,2019-01-07 16:16:27,R_Pzn6ldmi9DhBTtT,,,,,33.369598388671875,-84.81939697265625,anonymous,EN,50,30,75,50,60,50,Male,26,4,30263,"like big cities,cook at home,like to drink coffee,listen to podcasts",,20002438
2019-01-07 16:12:58,2019-01-07 16:16:37,IP Address,67.171.203.158,100,218,True,2019-01-07 16:16:37,R_1FL3mPG7re8DKoB,,,,,45.4839935302734375,-122.636505126953125,anonymous,EN,56,75,93,55,90,80,Female,28,2,97213,"like big cities,cook at home,like to drink coffee,listen to podcasts",,72489634
2019-01-07 16:13:36,2019-01-07 16:17:20,IP Address,108.215.122.164,100,223,True,2019-01-07 16:17:21,R_yyXRpyArhZsg7Zv,,,,,33.524200439453125,-84.35900115966796875,anonymous,EN,85,30,35,55,40,70,Female,47,1,30344,"like big cities,cook at home,like to drink coffee,listen to podcasts",,79446702
2019-01-07 16:16:22,2019-01-07 16:17:48,IP Address,172.0.119.45,100,86,True,2019-01-07 16:17:48,R_8ICjw1etLWvA4mJ,,,,,26.1497039794921875,-80.12290191650390625,anonymous,EN,54,86,82,63,100,67,Female,40,6,33308,"like big cities,cook at home,like to drink coffee,listen to podcasts",Great survey!,16871027
2019-01-07 16:19:10,2019-01-07 16:22:13,IP Address,38.27.128.116,100,182,True,2019-01-07 16:22:14,R_2ZPN83NoTHAyH73,,,,,42.327392578125,-77.65689849853515625,anonymous,EN,47,41,66,64,60,56,Female,44,5,14843,"like big cities,cook at home,like to drink coffee,listen to podcasts",,36144874
2019-01-07 16:31:05,2019-01-07 16:34:49,IP Address,174.25.163.154,100,223,True,2019-01-07 16:34:49,R_4HCIc2Ah8HYI5s5,,,,,43.483306884765625,-83.3834991455078125,anonymous,EN,85,85,75,85,90,75,Female,42,3,61053,"like big cities,cook at home,like to drink coffee,listen to podcasts",Was interesting thank you.,77546884
2019-01-07 16:36:13,2019-01-07 16:39:13,IP Address,71.89.66.152,100,180,True,2019-01-07 16:39:13,R_3KNlTrtUXrj0Lxy,,,,,43.3251953125,-88.16259765625,anonymous,EN,80,75,92,86,89,81,Female,36,4,53040,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,62856508
2019-01-07 16:57:21,2019-01-07 16:59:35,IP Address,74.109.252.91,100,134,True,2019-01-07 16:59:36,R_DcmvzzYHRo1f8Rj,,,,,40.4308013916015625,-79.920501708984375,anonymous,EN,61,70,78,37,73,17,Female,30,4,15217,"like big cities,cook at home,like to drink coffee,listen to podcasts",,34747652
